Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
136813,US,"What an aroma. So Côte-Rôtie, so powerful and rich, yet so refined. Masses of white pepper, cassis, freshly ground French roast, cocoa, gingersnap cookie, char, vanilla, cinnamon—and that's just the smell! In the mouth, there's all that and more. Dry, massive, deep and long. A triumph. 2008–2020.",Hayne Vineyard,94,80.0,California,Napa Valley,Napa,Petite Sirah,Turley
136909,US,"A big, rich, almost chocolaty Pinot, with some of those darker flavors offset by brighter cherry notes. There's also a slightly herbal, spicy character to the bouquet, which adds a welcome note of complexity. Powerful and long. Drink now–2012.",Heirloom,91,80.0,California,Carneros,Napa-Sonoma,Pinot Noir,Etude
137374,US,"This very dense, tannic Pinot Noir represents a triumph for both the winery, the vintage and the region it represents. A multi-clone blend (hence the name) with high, cool-climate acidity and aged in 100% new oak, it's still young, fresh and tight. The astringency throws a cloak over the raspberries, cherries, rosehip tea and Indian spice flavors, which reveal themselves only reluctantly. But they're there, in an imposing texture of velvet and silk. This enormous wine demands time. The window seems to be 2012–2015.",Ten,97,80.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Sea Smoke
137391,US,"This is 100% Cabernet Sauvignon from the Wallula vineyard, made by Gilles Nicault of Long Shadows. A tight, focused, pure, firm, classic Cabernet Sauvignon, it offers bucket loads of sweet cassis and cherry fruit, sculpted with crisp acids and polished tannins. A big, supple bottle that gracefully unwraps itself to show streaks of graphite, licorice, smoke and coffee; it could pass for a cult Cab from one of Napa's great boutiques.",Andreas,94,80.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Sauvignon,Den Hoed
137465,France,"A spicy, muscular example of Hermitage, this wine features red currant flavors tinged with darker shades of cassis and chocolate. It's slightly creamy in the mouth, turning dry and tannnic on the finish. Drink 2010–2020.",,90,80.0,Rhône Valley,Hermitage,,Syrah,E. Guigal
137763,Spain,"Miserere offers most of what you'd expect from a high-end Priorat red. The nose features mineral, grilled meat, raisin, berry, cherry and even a citrusy accent. The palate has a full, complete feel and warm flavors of black cherry, licorice and raisin. Very nice but one step short of excellence. Drink now through 2012.",Miserere,89,80.0,Catalonia,Priorat,,Red Blend,Costers del Siurana
137827,France,"Full, rich, quite heavy in style, this is only just brut, with its crushed strawberry flavor and low acidity. It works, as a fine wine for a red-fruit dessert, the balance remaining right up to the very soft aftertaste.",Blason Brut Rosé,87,80.0,Champagne,Champagne,,Champagne Blend,Perrier Jouët
138007,France,"From the domaine of Pierre Morey, who is also cellarmaster at Domaine Leflaive. Like at Leflaive, he works his vines biodynamically. This is a layered wine; the pure, crisp fruit partnering with light toast flavors and a poised and structured apple-skin aftertaste.",Les Tessons,91,80.0,Burgundy,Meursault,,Chardonnay,Pierre Morey
138046,France,"Made from purchased grapes (Jaboulet finally acquired 1.5 hectares of Côte-Rôtie in 2006), this is a nicely textured, creamy wine that avoids tannic overload or heaviness, allowing the floral, spicy side of the appellation to shine. Drink now–2015.",Les Jumelles,89,80.0,Rhône Valley,Côte Rôtie,,Syrah,Paul Jaboulet Aîné
138286,US,"Raymond returns to form with this 100% Cabernet. It's made in the modern cult style, which emphasizes immediate pleasure at the expense of ageability. With rich cherry, cassis and new oak flavors, the wine is soft enough to open now, and should drink well for the next six years.",Generations,89,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Raymond
138529,US,"This blend is dusty, fragrant and loaded with exotic baking spices, cocoa and black fruits. A rich, supple and seductive wine with a silky mouthfeel.",Marie's View Red,92,80.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Den Hoed
138902,US,"From the get-go this wine has disturbing notes. The aroma is raw, and once in the mouth, the wine turns astringently tannic and harsh. Despite a core of blackberry fruit, it's not likely to improve.",,82,80.0,California,Howell Mountain,Napa,Cabernet Sauvignon,Cornerstone
138918,US,"The flagship of Krug's new Limited Release offerings, IX Clones refers to the nine different clones of Cabernet Sauvignon that comprise this wine. The result is more complexity than in the ""regular"" Limited Release Cab and a firmer, chewier finish that suggests cellaring 4-7 years prior to consumption. It's full and creamy-textured on the palate, with aromas and flavors that hint at smoke, cassis, tobacco, cedar and a multitude of dried spices. Should be great, starting in 2010. Only problem? Just 75 cases were produced.",Limited Release IX Clones,93,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Charles Krug
139385,Italy,"Sassello is an extremely well integrated wine with deep aromas of black cherry, forest berry, chocolate fudge and leather. The wine is sweet, succulent and round in the mouth with a slight alcoholic tug at the very end. Pair it with steak and green pepper cream sauce.",Sassello,91,80.0,Tuscany,Toscana,,Red Blend,Castello di Verrazzano
139454,Chile,"Altaïr is a fortressed high-end Cabernet blend with mineral and charred aromas announcing a palate coated with dense berry flavors, tobacco, vanilla and balsamic notes. It's a complex wine that is fairly tough out of the bottle. Ideally it should be cellared for another three to five years.",Altaïr,93,80.0,Cachapoal Valley,,,Cabernet Blend,Altaïr
139461,Italy,Here's a Brunello that plays on the variety's subtle and refined notes of forest berry and boysenberry rather than ripe cherry; almonds or roasted chestnuts rather than obvious wood. It's a beautiful product with understated power and intensity that lets its elegant nature shine bright.,Riserva,92,80.0,Tuscany,Brunello di Montalcino,,Sangiovese,Fattoria dei Barbi
139754,Portugal,"A rounded, ripe, sweet wine, touched with caramel and dry figs. There's generous, rich fruit, and a feeling of warmth from spice and dark plums. Ripe, leavened with acidity for aging.",Vintage,92,80.0,Port,,,Port,Quinta do Crasto
139833,Italy,Slightly gaseous on the nose and losing freshness with each passing day. Zingy acids are keeping it alive but the flavors are slipping toward cranberry and tomato. Not much else is left.,Il Velluto Riserva,83,80.0,Veneto,Amarone della Valpolicella Classico,,Red Blend,Meroni
140093,France,"A luxury bottling from the local co-op, this is a blend of wines from mainly Le Méal and L'Hermite. It's a touch light in color—because of the vintage—with a spicy, peppery bouquet and flavors of red fruits and spice. Lacks a bit of richness and depth, but shows good complexity. Drink now–2014.",Gambert de Loche,87,80.0,Rhône Valley,Hermitage,,Syrah,Cave de Tain
140178,US,"This fabulous mountain Cabernet blend is hefty in tannins, but it's so delicious and balanced, it's totally drinkable now. Massive black currant flavors penetrate the palate and last forever on the finish. Oak adds smoky, spicy complexities. Cellar a case of this wine through 2015 or so, opening one bottle a year to experience its evolution.",Reserve,95,80.0,California,Mount Veeder,Napa,Cabernet Blend,Mount Veeder
140239,US,"The fruit is ripe and delicious, all about cassis, blackcurrants and creamy cocoa. The tannins are wonderfully lush and ripe. Oak barrels add fine smoke and spice. The problem is a sugary sweetness that hits midpalate and lasts through the finish.",Reserve,84,80.0,California,Napa Valley,Napa,Cabernet Blend,Mount Veeder
140742,US,"The immediate impression is of extreme youth and mandatory cellaring. Bluntly, this is not an easy wine to like now. It has a peppery edge, and the blackberry fruit is buried under tons of dark, brooding tannins. Best to age until at least 2009, but it should be worth the wait.",Fay,90,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Stag's Leap Wine Cellars
141409,Australia,"The 2002 is a very interesting rendition of the 707. On the palate, juicy plums and berries are doused in Indian spices—curry and the whole lot. Roasted meat, pen ink and nut aromas complete an unusual, compelling, excellent package. Imported by Southcorp Wines.",Bin 707,90,80.0,South Australia,South Australia,,Cabernet Sauvignon,Penfolds
142483,Portugal,"Soft, superripe wine, with layers of sweet black figs and chocolate. This is almost like a Porty Zinfandel in its richness. There are tannins there, but they seem lost in this riot of sweet fruit.",Vintage,88,80.0,Port,,,Port,Rozes
142839,US,"A dramatic wine. Huge, almost overwhelming in the volume of cassis, cocoa, grilled meat and sweet oak flavors, yet elegantly dry and crisp. It has the most wonderful texture, mouthfilling and voluminous, yet somehow light as velvet. Finishes with a scour of tannins, but it's probably not an ager. Drink now through 2007.",Estate Cuvee,93,80.0,California,Paso Robles,Central Coast,Red Blend,L'Aventure
143227,Australia,"This year, the RWT is tightly wound, masculine and stately, but all in all, a pleasant walk in the dark. Smells like soil, meat and char/smoke and tastes likewise, with those flavors enveloping black plum fruit on the palate. Juicy but taut on the finish, like there's some blue-berries thrown in for good measure. Drink after 2008.",RWT,91,80.0,South Australia,Barossa Valley,,Shiraz,Penfolds
143490,Australia,"Soft and supple in the mouth, with plum and oak the key flavor components. There are hints of sweetness here, from the brown-sugary aromas that appear with time in the glass, to the ripe, ripe fruit on the palate. Still, it's an excellent, delicious wine. Drink now–2008.",Bin 707,90,80.0,South Australia,South Australia,,Cabernet Sauvignon,Penfolds
143545,US,"This is the second label of Bond, a blend of various vineyards. As such, it's one of the best buys in the Harlan stable, retaining the lyrical balance of all its wines. Superrich in chocolate and cassis flavors, the wine is distinguished and refined despite its size. Hard to exaggerrate the richness and beauty of this classic claret.",,94,80.0,California,Napa Valley,Napa,Cabernet Blend,The Matriarch
143679,US,"This wine stands out. It's very dry, with a full, firm texture of tannins and acidity, but most notable are the flavors. They are extraordinarily rich, mingling red and black cherries, mocha, cola and spice with toast, caramel and smoke from fine oak. Despite the wine's density, it possesses lightness and elegance that make it uplifting. Drink now and over the next several years.",Heirloom,95,80.0,California,Carneros,Napa-Sonoma,Pinot Noir,Etude
143760,Italy,"Seductive, succulent and hedonistic. This 77% Cabernet Sauvignon and 33% Merlot blend is incredibly forthcoming and ready to drink immedi ately thanks to its rich toasted notes, chocolate fudge, blackberry, leather, tobacco, menthol and herbal aromas. There's a ton of vanilla and sweet spice on the velvety finish and melted chocolate on the close.",Fratta,94,80.0,Veneto,Veneto,,Cabernet Sauvignon,Maculan
